weld_id,x,y,z,nx,ny,nz,ox,oy,oz,ow
0,-0.0247732,-0.0938721,0.299847,0,0,-1,0,0.382683,0,0.92388
0,-0.0247721,-0.0888672,0.29985,0,0,-1,0,0.382683,0,0.92388
0,-0.024771,-0.0838623,0.299852,0,0,-1,0,0.382683,0,0.92388
0,-0.0247699,-0.0788574,0.299854,0,0,-1,0,0.382683,0,0.92388
0,-0.0247688,-0.0738525,0.299857,0,0,-1,0,0.382683,0,0.92388
0,-0.0247677,-0.0688477,0.299859,0,0,-1,0,0.382683,0,0.92388
0,-0.0247665,-0.0638428,0.299862,0,0,-1,0,0.382683,0,0.92388
0,-0.0247654,-0.0588379,0.299864,0,0,-1,0,0.382683,0,0.92388
0,-0.0247643,-0.053833,0.299866,0,0,-1,0,0.382683,0,0.92388
0,-0.0247632,-0.0488281,0.299869,0,0,-1,0,0.382683,0,0.92388
0,-0.0247621,-0.0438232,0.299871,0,0,-1,0,0.382683,0,0.92388
0,-0.024761,-0.0388184,0.299874,0,0,-1,0,0.382683,0,0.92388
0,-0.0247598,-0.0338135,0.299876,0,0,-1,0,0.382683,0,0.92388
0,-0.0247587,-0.0288086,0.299878,0,0,-1,0,0.382683,0,0.92388
0,-0.0247576,-0.0238037,0.299881,0,0,-1,0,0.382683,0,0.92388
0,-0.0247565,-0.0187988,0.299883,0,0,-1,0,0.382683,0,0.92388
0,-0.0247554,-0.0137939,0.299886,0,0,-1,0,0.382683,0,0.92388
0,-0.0247543,-0.00878906,0.299888,0,0,-1,0,0.382683,0,0.92388
0,-0.0247531,-0.00378418,0.29989,0,0,-1,0,0.382683,0,0.92388
0,-0.024752,0.0012207,0.299893,0,0,-1,0,0.382683,0,0.92388
0,-0.0247509,0.00622559,0.299895,0,0,-1,0,0.382683,0,0.92388
0,-0.0247498,0.0112305,0.299897,0,0,-1,0,0.382683,0,0.92388
0,-0.0247487,0.0162354,0.2999,0,0,-1,0,0.382683,0,0.92388
0,-0.0247476,0.0212402,0.299902,0,0,-1,0,0.382683,0,0.92388
0,-0.0247464,0.0262451,0.299905,0,0,-1,0,0.382683,0,0.92388
0,-0.0247453,0.03125,0.299907,0,0,-1,0,0.382683,0,0.92388
0,-0.0247442,0.0362549,0.299909,0,0,-1,0,0.382683,0,0.92388
0,-0.0247431,0.0412598,0.299912,0,0,-1,0,0.382683,0,0.92388
0,-0.024742,0.0462646,0.299914,0,0,-1,0,0.382683,0,0.92388
0,-0.0247408,0.0512695,0.299917,0,0,-1,0,0.382683,0,0.92388
0,-0.0247397,0.0562744,0.299919,0,0,-1,0,0.382683,0,0.92388
0,-0.0247386,0.0612793,0.299921,0,0,-1,0,0.382683,0,0.92388
0,-0.0247375,0.0662842,0.299924,0,0,-1,0,0.382683,0,0.92388
0,-0.0247364,0.0712891,0.299926,0,0,-1,0,0.382683,0,0.92388
0,-0.0247353,0.0762939,0.299929,0,0,-1,0,0.382683,0,0.92388
0,-0.0247342,0.0812988,0.299931,0,0,-1,0,0.382683,0,0.92388
0,-0.024733,0.0863037,0.299933,0,0,-1,0,0.382683,0,0.92388
0,-0.0247319,0.0913086,0.299936,0,0,-1,0,0.382683,0,0.92388
0,-0.0247308,0.0963135,0.299938,0,0,-1,0,0.382683,0,0.92388
0,-0.0247297,0.101318,0.299941,0,0,-1,0,0.382683,0,0.92388
0,-0.0247286,0.106323,0.299943,0,0,-1,0,0.382683,0,0.92388
0,-0.0247274,0.111328,0.299945,0,0,-1,0,0.382683,0,0.92388
0,-0.0247263,0.116333,0.299948,0,0,-1,0,0.382683,0,0.92388
0,-0.0247252,0.121338,0.29995,0,0,-1,0,0.382683,0,0.92388
0,-0.0247241,0.126343,0.299953,0,0,-1,0,0.382683,0,0.92388
0,-0.024723,0.131348,0.299955,0,0,-1,0,0.382683,0,0.92388
0,-0.0247219,0.136353,0.299957,0,0,-1,0,0.382683,0,0.92388
0,-0.0247207,0.141357,0.29996,0,0,-1,0,0.382683,0,0.92388
0,-0.0247196,0.146362,0.299962,0,0,-1,0,0.382683,0,0.92388
0,-0.0247185,0.151367,0.299964,0,0,-1,0,0.382683,0,0.92388
0,-0.0247174,0.156372,0.299967,0,0,-1,0,0.382683,0,0.92388
0,-0.0247163,0.161377,0.299969,0,0,-1,0,0.382683,0,0.92388
0,-0.0247152,0.166382,0.299972,0,0,-1,0,0.382683,0,0.92388
0,-0.0247141,0.171387,0.299974,0,0,-1,0,0.382683,0,0.92388
0,-0.0247129,0.176392,0.299976,0,0,-1,0,0.382683,0,0.92388
0,-0.0247118,0.181396,0.299979,0,0,-1,0,0.382683,0,0.92388
0,-0.0247107,0.186401,0.299981,0,0,-1,0,0.382683,0,0.92388
0,-0.0247096,0.191406,0.299984,0,0,-1,0,0.382683,0,0.92388
0,-0.0247085,0.196411,0.299986,0,0,-1,0,0.382683,0,0.92388
